admin_override_suspend_auto_approval,attached_job_description,avatar_url,bounty_categories,bounty_owner_address,bounty_type,can_remarket,can_submit_after_expiration_date,canceled_bounty_reason,canceled_on,created_on,current_bounty,description_length,duration_create_to_expire,experience_level,expires_date,expires_date_ymd,featuring_date,fulfillment_accepted_on,fulfillment_started_on,fulfillment_submitted_on,funder_last_messaged_on,funding_organisation,github_comments,github_issue_number,github_issue_state,github_org_name,github_repo_name,github_url,idx_status,is_featured,is_issue_closed,is_open,is_paid,is_reserved,is_success,keywords,modified_on,needs_review,network,now,number_of_activities,number_of_fulfillments,number_of_interests,org_name,paid,permission_type,pk,project_length,project_type,repo_type,reserved_for_user_handle,standard_bounties_id,status,title,token_address,token_name,token_value_in_usdt,token_value_time_peg,url,value_in_eth,value_in_token,value_in_usdt,value_in_usdt_now,value_true,web3_created,web3_created_ymd,web3_type
FALSE,https://unlock-protocol.com/jobs,https://gitcoin.co/dynamic/avatar/unlock-protocol,[],0x33ab07df7f09e793ddd1e9a25b079989a557119a,,FALSE,TRUE,,null,2019-03-10T09:17:09.774159Z,TRUE,909,365,,2019-08-21T16:03:02Z,2019-08-21T00:00:00.000Z,null,2018-08-25T14:24:48.107835Z,2018-08-21T19:41:52.687189Z,2018-08-23T19:08:49.090336Z,null,,5,172,closed,unlock-protocol,unlock,https://github.com/unlock-protocol/unlock/issues/172,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, CSS, HTML, Ruby, Shell, Dockerfile",2021-01-19T23:27:03.241103Z,FALSE,mainnet,2021-01-20T16:13:40.021847Z,8,1,2,unlock-protocol,"[""hardlydifficult""]",approval,10160,Unknown,traditional,public,,991,done,Upgradable Unlock Smart Contract,0x0000000000000000000000000000000000000000,ETH,281.77,2018-08-21T16:03:02Z,https://gitcoin.co/issue/unlock-protocol/unlock/172/991,2,2E+18,563.54,2753.51,2,2018-08-21T16:03:02Z,2018-08-21T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/poanetwork,[],0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,Feature,TRUE,TRUE,,null,2019-03-10T09:17:59.382576Z,TRUE,732,30,Beginner,2018-09-20T17:05:57Z,2018-09-20T00:00:00.000Z,null,2018-09-24T18:48:24.451345Z,null,2018-08-23T19:30:32.827007Z,null,,19,406,closed,poanetwork,blockscout,https://github.com/poanetwork/blockscout/issues/406,done,FALSE,TRUE,FALSE,1,null,1,"Elixir, HTML, CSS, JavaScript, Shell",2021-01-19T23:26:51.854247Z,FALSE,mainnet,2021-01-20T16:13:40.565875Z,13,1,0,poanetwork,"[""mul1sh""]",approval,10161,Hours,traditional,public,,995,done,Read smart contract Wei to Ether conversion button,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-21T17:05:57Z,https://gitcoin.co/issue/poanetwork/blockscout/406/995,0.04,5E+19,50,50,50,2018-08-21T17:05:57Z,2018-08-21T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/gitcoinco,[],0x5df67bdf139abc95b0b3a5851875a73a5e722c0e,Improvement,FALSE,TRUE,,null,2019-03-10T09:18:06.475716Z,TRUE,830,90,Beginner,2018-11-19T17:45:05Z,2018-11-19T00:00:00.000Z,null,2018-09-11T12:01:42.200732Z,2018-08-30T17:35:34.479226Z,2018-08-31T16:27:24.143715Z,null,,8,2045,closed,gitcoinco,web,https://github.com/gitcoinco/web/issues/2045,done,FALSE,TRUE,FALSE,1,null,1,"HTML, CSS,",2021-01-19T23:26:40.537089Z,TRUE,mainnet,2021-01-20T16:13:40.751675Z,17,1,1,gitcoinco,"[""arun1595""]",permissionless,10162,Hours,traditional,public,,997,done,Move Moderator Controls out of main Work Area,0x0000000000000000000000000000000000000000,ETH,281.77,2018-08-21T17:45:05Z,https://gitcoin.co/issue/gitcoinco/web/2045/997,0.08,8E+16,22.54,110.14,0.08,2018-08-21T17:45:05Z,2018-08-21T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/airalab,[],0x4af013afbadb22d8a88c92d68fc96b033b9ebb8a,Improvement,FALSE,TRUE,,2019-03-10T09:18:14.017150Z,2019-03-10T09:18:12.550553Z,TRUE,488,30,Beginner,2018-09-20T21:17:31Z,2018-09-20T00:00:00.000Z,null,null,2018-08-22T07:00:14.714462Z,null,null,,12,19,closed,airalab,robonomics_comm,https://github.com/airalab/robonomics_comm/issues/19,cancelled,FALSE,TRUE,TRUE,0,null,0,"Python, CMake, Ethereum, Web3, Web3py, ROS",2021-01-19T23:26:29.390181Z,TRUE,mainnet,2021-01-20T16:13:40.927832Z,9,0,2,airalab,[],approval,10163,Hours,traditional,public,,999,cancelled,More web3 info from ethereum_common,0x0000000000000000000000000000000000000000,ETH,281.77,2018-08-21T21:17:31Z,https://gitcoin.co/issue/airalab/robonomics_comm/19/999,0.1,1E+17,28.18,137.68,0.1,2018-08-21T21:17:31Z,2018-08-21T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/MetaMask,[],0x8775a0489bd87c40cd40807b6a9eed145ab84e03,,FALSE,TRUE,,2018-09-04T18:05:01.708993Z,2019-03-10T09:18:16.582011Z,TRUE,652,365,,2019-08-21T23:01:45Z,2019-08-21T00:00:00.000Z,null,null,2018-08-22T06:47:24.421375Z,null,null,,21,4510,closed,MetaMask,metamask-extension,https://github.com/MetaMask/metamask-extension/issues/4510,cancelled,FALSE,TRUE,FALSE,0,null,0,"JavaScript, CSS, HTML, Shell, Dockerfile",2021-01-19T23:26:18.113121Z,TRUE,mainnet,2021-01-20T16:13:41.067356Z,8,0,1,MetaMask,[],approval,10164,Unknown,traditional,public,,1000,cancelled,Default to ETH as primary currency on Confirm screen and allow toggle,0x0000000000000000000000000000000000000000,ETH,281.77,2018-08-21T23:01:45Z,https://gitcoin.co/issue/MetaMask/metamask-extension/4510/1000,0.25,2.5E+17,70.44,344.19,0.25,2018-08-21T23:01:45Z,2018-08-21T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/gitcoinco,[],0x00de4b13153673bcae2616b67bf822500d325fc3,,FALSE,TRUE,,null,2019-03-10T09:18:21.406668Z,TRUE,538,365,,2019-08-21T22:56:22Z,2019-08-21T00:00:00.000Z,null,2018-08-27T20:11:06.917140Z,2018-08-27T18:58:10.152912Z,2018-08-27T19:06:15.684475Z,null,,18,2032,closed,gitcoinco,web,https://github.com/gitcoinco/web/issues/2032,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, Python, HTML, CSS, Shell, Makefile, Dockerfile",2021-01-19T23:26:06.205098Z,FALSE,mainnet,2021-01-20T16:13:41.163163Z,6,1,1,gitcoinco,"[""pinkiebell""]",permissionless,10165,Unknown,traditional,public,,1001,done,Clicking Stop Work Did Not Stop Work,0x0000000000000000000000000000000000000000,ETH,281.77,2018-08-21T22:56:22Z,https://gitcoin.co/issue/gitcoinco/web/2032/1001,0.1,1E+17,28.18,137.68,0.1,2018-08-21T22:56:22Z,2018-08-21T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/gitcoinco,[],0x4af013afbadb22d8a88c92d68fc96b033b9ebb8a,Bug,TRUE,TRUE,,null,2019-03-10T09:18:25.925514Z,TRUE,862,14,Intermediate,2018-09-04T21:41:37Z,2018-09-04T00:00:00.000Z,null,null,null,2018-10-05T21:35:02.806835Z,null,,7,2054,open,gitcoinco,web,https://github.com/gitcoinco/web/issues/2054,submitted,FALSE,FALSE,TRUE,0,null,0,"JavaScript, Python, HTML, CSS, Shell, Makefile, Dockerfile",2021-01-19T23:25:54.697079Z,TRUE,mainnet,2021-01-20T16:13:41.307095Z,13,1,0,gitcoinco,[],permissionless,10166,Hours,traditional,public,,1002,submitted,Replaced transaction tracking,0x0000000000000000000000000000000000000000,ETH,1376.75,2021-01-19T23:25:54.773625Z,https://gitcoin.co/issue/gitcoinco/web/2054/1002,0.05,5E+16,68.84,68.84,0.05,2018-08-21T21:41:37Z,2018-08-21T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/XLNT,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,FALSE,TRUE,,2018-09-14T20:39:38.636701Z,2019-03-10T09:18:29.083732Z,TRUE,187,365,,2019-08-22T03:21:44Z,2019-08-22T00:00:00.000Z,null,null,2018-08-22T05:22:56.227014Z,null,null,,4,41,open,XLNT,gnarly,https://github.com/XLNT/gnarly/issues/41,cancelled,FALSE,FALSE,FALSE,0,null,0,"TypeScript, Dockerfile",2021-01-19T23:25:43.285327Z,TRUE,mainnet,2021-01-20T16:13:41.433231Z,12,0,1,XLNT,[],approval,10167,Unknown,traditional,public,,1003,cancelled,"erc20: index the token contract itself to track name, symbol, decimals",0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-22T03:21:44Z,https://gitcoin.co/issue/XLNT/gnarly/41/1003,0.15,2E+20,200,200,200,2018-08-22T03:21:44Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,https://marketprotocol.io/jobs/,https://gitcoin.co/dynamic/avatar/MARKETProtocol,[],0xc9e4c8a2f2d8d684fb9de60abfe3fb5ea7565366,Bug,FALSE,TRUE,,null,2019-03-10T09:18:33.525121Z,TRUE,2445,3,Intermediate,2018-08-25T12:20:55Z,2018-08-25T00:00:00.000Z,null,2018-08-30T13:20:12.248471Z,2018-08-22T17:11:03.317350Z,2018-08-23T06:37:21.640234Z,null,,0,110,null,MARKETProtocol,website,https://github.com/MARKETProtocol/website/issues/110,done,FALSE,FALSE,FALSE,1,null,1,"TypeScript, JavaScript, CSS, Makefile, Shell, HTML",2021-01-19T23:25:31.929115Z,FALSE,mainnet,2021-01-20T16:13:41.548231Z,9,1,1,MARKETProtocol,"[""octavioamu""]",approval,10168,Hours,traditional,public,,1004,done,Add min-height for hero sections,0x0000000000000000000000000000000000000000,ETH,291.27,2018-08-22T12:20:55Z,https://gitcoin.co/issue/MARKETProtocol/website/110/1004,0.2,2E+17,58.25,275.35,0.2,2018-08-22T12:20:55Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/kaythxbye,[],0x54b03d5d19d1d30a09b38d24c2a787675d86dcc9,,TRUE,TRUE,,2018-08-22T12:59:09.551570Z,2019-03-10T09:18:37.806267Z,TRUE,33,1,,2018-08-23T12:49:54Z,2018-08-23T00:00:00.000Z,null,null,null,null,null,,0,1,open,kaythxbye,dotfiles,https://github.com/kaythxbye/dotfiles/issues/1,cancelled,FALSE,FALSE,FALSE,0,null,0,"Vim script, Shell",2021-01-19T23:25:21.189120Z,FALSE,mainnet,2021-01-20T16:13:42.359621Z,3,0,0,kaythxbye,[],permissionless,10169,Unknown,traditional,public,,1005,cancelled,test issue,0x0000000000000000000000000000000000000000,ETH,291.27,2018-08-22T12:49:54Z,https://gitcoin.co/issue/kaythxbye/dotfiles/1/1005,0,1E+15,0.29,1.38,0,2018-08-22T12:49:54Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,https://marketprotocol.io/jobs/,https://gitcoin.co/dynamic/avatar/marketprotocol,[],0xc9e4c8a2f2d8d684fb9de60abfe3fb5ea7565366,,FALSE,TRUE,,null,2019-03-10T09:18:44.377603Z,TRUE,1899,7,,2018-08-29T13:30:08Z,2018-08-29T00:00:00.000Z,null,2018-08-28T11:30:12.055928Z,2018-08-22T17:58:11.876624Z,2018-08-24T01:39:17.713026Z,null,,0,263,null,marketprotocol,dapp,https://github.com/marketprotocol/dapp/issues/263,done,FALSE,FALSE,FALSE,1,null,1,"JavaScript, CSS, Makefile, Shell, HTML, Dockerfile",2021-01-19T23:25:09.910381Z,FALSE,mainnet,2021-01-20T16:13:42.445327Z,8,1,1,marketprotocol,"[""stevenjnpearce""]",approval,10170,Unknown,traditional,public,,1006,done,[Deploy Contract] Integrate with MARKET.js,0x0000000000000000000000000000000000000000,ETH,291.27,2018-08-22T13:30:08Z,https://gitcoin.co/issue/marketprotocol/dapp/263/1006,0.4,4E+17,116.51,550.7,0.4,2018-08-22T13:30:08Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,null,https://gitcoin.co/dynamic/avatar/Giveth,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,FALSE,TRUE,,null,2019-03-10T09:18:51.434468Z,TRUE,880,365,,2019-08-22T17:59:19Z,2019-08-22T00:00:00.000Z,null,2018-09-11T10:01:47.527343Z,2018-07-18T12:08:19.740868Z,2018-08-31T10:18:37.627672Z,null,,0,441,closed,Giveth,giveth-dapp,https://github.com/Giveth/giveth-dapp/issues/441,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, CSS, HTML",2021-01-19T23:24:59.181111Z,FALSE,mainnet,2021-01-20T16:13:43.241546Z,8,1,1,Giveth,"[""anshumanv""]",approval,10171,Unknown,traditional,public,,1008,done,Image cropping throws error if out of bounds,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-22T17:59:19Z,https://gitcoin.co/issue/Giveth/giveth-dapp/441/1008,0.05,7.5E+19,75,75,75,2018-08-22T17:59:19Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,null,https://gitcoin.co/dynamic/avatar/Giveth,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,FALSE,TRUE,,null,2019-03-10T09:19:02.401448Z,TRUE,133,365,,2019-08-22T17:59:57Z,2019-08-22T00:00:00.000Z,null,2018-09-07T14:18:55.483083Z,2018-07-18T12:08:19.740868Z,2018-08-31T10:18:46.938847Z,null,,5,395,closed,Giveth,giveth-dapp,https://github.com/Giveth/giveth-dapp/issues/395,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, CSS, HTML",2021-01-19T23:24:47.756303Z,TRUE,mainnet,2021-01-20T16:13:43.345264Z,8,1,1,Giveth,"[""anshumanv""]",approval,10172,Unknown,traditional,public,,1010,done,Campaigns not outlined correctly in overview on larger screens ,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-22T17:59:57Z,https://gitcoin.co/issue/Giveth/giveth-dapp/395/1010,0.05,7.5E+19,75,75,75,2018-08-22T17:59:57Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/ethereum,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,TRUE,TRUE,,null,2019-03-10T09:19:14.469592Z,TRUE,340,365,,2019-08-22T23:12:51Z,2019-08-22T00:00:00.000Z,null,2018-09-24T14:13:59.157113Z,null,2018-09-20T18:22:56.483809Z,null,,9,1011,closed,ethereum,web3.py,https://github.com/ethereum/web3.py/issues/1011,done,FALSE,TRUE,FALSE,1,null,1,"Python, Makefile, Dockerfile",2021-01-19T23:24:24.996028Z,TRUE,mainnet,2021-01-20T16:13:43.459822Z,16,1,0,ethereum,"[""ankitchiplunkar""]",approval,10175,Unknown,traditional,public,,1013,done,No way to specify block number for eth_estimateGas,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-22T23:12:51Z,https://gitcoin.co/issue/ethereum/web3.py/1011/1013,0.12,1.7E+20,170,170,170,2018-08-22T23:12:51Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/ethereum,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,FALSE,TRUE,,null,2019-03-10T09:19:17.834967Z,TRUE,813,365,,2019-08-22T23:14:30Z,2019-08-22T00:00:00.000Z,null,2018-09-25T03:04:19.112495Z,2018-08-23T15:42:51.355781Z,2018-09-20T19:45:37.103506Z,null,,7,902,closed,ethereum,web3.py,https://github.com/ethereum/web3.py/issues/902,done,FALSE,TRUE,FALSE,1,null,1,"Python, Makefile, Dockerfile",2021-01-19T23:24:13.538975Z,TRUE,mainnet,2021-01-20T16:13:43.573523Z,13,1,2,ethereum,"[""ankit-maverick""]",approval,10176,Unknown,traditional,public,,1014,done,raise validation error if trying to send ether to a contract function with payable=False,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-22T23:14:30Z,https://gitcoin.co/issue/ethereum/web3.py/902/1014,0.12,1.65E+20,165,165,165,2018-08-22T23:14:30Z,2018-08-22T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x54b03d5d19d1d30a09b38d24c2a787675d86dcc9,Feature,FALSE,TRUE,,null,2019-03-10T09:19:23.091567Z,TRUE,210,14,Intermediate,2018-09-06T08:30:20Z,2018-09-06T00:00:00.000Z,null,2018-08-28T09:16:47.850475Z,2018-08-26T02:53:37.535244Z,2018-08-26T03:59:04.887542Z,null,,0,19,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/19,done,FALSE,FALSE,FALSE,1,null,1,Go,2021-01-19T23:24:01.553119Z,FALSE,mainnet,2021-01-20T16:13:43.675097Z,10,1,1,diadata-org,"[""eristoddle""]",permissionless,10177,Hours,contest,public,,1015,done,Cardano Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,272.85,2018-08-23T08:30:20Z,https://gitcoin.co/issue/diadata-org/api-golang/19/1015,0.38,3.8E+17,103.68,523.17,0.38,2018-08-23T08:30:20Z,2018-08-23T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/ColuLocalNetwork,[],0x9ab1a23a1d2ac3603c73d8d3c1e96b7fd4e7aa19,Design,FALSE,TRUE,,null,2019-03-10T09:19:26.972905Z,TRUE,916,365,,2019-08-23T13:35:06Z,2019-08-23T00:00:00.000Z,null,2018-09-01T13:20:00.873094Z,2018-08-23T18:52:11.012360Z,2018-08-31T00:09:54.261941Z,null,,17,90,open,ColuLocalNetwork,CLN-community-app,https://github.com/ColuLocalNetwork/CLN-community-app/issues/90,done,FALSE,FALSE,FALSE,1,null,1,"Design, Ethereum, Dapp",2021-01-19T23:23:49.775600Z,TRUE,mainnet,2021-01-20T16:13:44.467047Z,8,1,1,ColuLocalNetwork,"[""writeprovidence""]",approval,10178,Days,traditional,public,,1016,done,DESIGN - About us widget for the dapp,0x4162178B78D6985480A308B2190EE5517460406D,CLN,0.02,2018-08-23T13:35:06Z,https://gitcoin.co/issue/ColuLocalNetwork/CLN-community-app/90/1016,null,5E+21,106.65,51.1,5000,2018-08-23T13:35:06Z,2018-08-23T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/gitcoinco,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,TRUE,TRUE,,null,2019-03-10T09:19:31.615733Z,TRUE,2272,365,,2019-08-23T20:56:18Z,2019-08-23T00:00:00.000Z,null,null,null,2018-09-07T07:52:47.693542Z,null,,35,2037,closed,gitcoinco,web,https://github.com/gitcoinco/web/issues/2037,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, Python, HTML, CSS, Shell, Makefile, Dockerfile",2021-01-19T23:23:38.369291Z,TRUE,mainnet,2021-01-20T16:13:44.613177Z,15,2,0,gitcoinco,"[""pinkiebell"",""mul1sh""]",approval,10179,Unknown,traditional,public,,1017,done,BUILD - Reserve Bounties,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-23T20:56:18Z,https://gitcoin.co/issue/gitcoinco/web/2037/1017,0.15,2E+20,200,200,200,2018-08-23T20:56:18Z,2018-08-23T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/ethereum,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,FALSE,TRUE,,null,2019-03-10T09:19:39.571099Z,TRUE,148,365,,2019-08-23T23:35:39Z,2019-08-23T00:00:00.000Z,null,2018-09-12T02:58:26.849497Z,2018-08-24T05:17:55.534337Z,2018-08-24T20:17:52.537626Z,null,,12,4824,closed,ethereum,solidity,https://github.com/ethereum/solidity/issues/4824,done,FALSE,TRUE,FALSE,1,null,1,"C++, Solidity, Shell, CMake, Python, Batchfile, C, Dockerfile, JavaScript",2021-01-19T23:23:26.858701Z,FALSE,mainnet,2021-01-20T16:13:44.707229Z,7,1,1,ethereum,"[""anurag-git""]",approval,10181,Unknown,traditional,public,,1019,done,Remove FunctionType::Kind::CallCode,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-08-23T23:35:39Z,https://gitcoin.co/issue/ethereum/solidity/4824/1019,0.11,1.5E+20,150,150,150,2018-08-23T23:35:39Z,2018-08-23T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,Feature,FALSE,TRUE,,null,2019-03-10T09:19:52.547537Z,TRUE,209,28,Mittlere,2018-09-21T08:21:22Z,2018-09-21T00:00:00.000Z,null,2018-09-03T10:00:22.327060Z,2018-08-24T10:56:01.154505Z,2018-08-30T04:29:06.613281Z,null,,2,16,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/16,done,FALSE,FALSE,FALSE,1,null,1,Go,2021-01-19T23:23:15.330460Z,FALSE,mainnet,2021-01-20T16:13:44.807827Z,9,1,2,diadata-org,"[""eristoddle""]",permissionless,10182,Tage,contest,public,,1022,done,Ripple Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,276.68,2018-08-24T08:21:22Z,https://gitcoin.co/issue/diadata-org/api-golang/16/1022,0.3,3E+17,83,413.03,0.3,2018-08-24T08:21:22Z,2018-08-24T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,Feature,FALSE,TRUE,,null,2019-03-10T09:19:56.750384Z,TRUE,206,14,Mittlere,2018-09-07T08:46:56Z,2018-09-07T00:00:00.000Z,null,2018-09-22T07:32:46.312016Z,2018-09-13T04:21:59.927723Z,2018-09-20T07:34:44.177274Z,null,,8,17,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/17,done,FALSE,FALSE,FALSE,1,null,1,Go,2021-01-19T23:23:02.825086Z,FALSE,mainnet,2021-01-20T16:13:45.916293Z,10,1,1,diadata-org,"[""chriscates""]",permissionless,10183,Tage,contest,public,,1023,done,EOS Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,275.08,2018-08-24T08:46:56Z,https://gitcoin.co/issue/diadata-org/api-golang/17/1023,0.3,3E+17,82.52,413.03,0.3,2018-08-24T08:46:56Z,2018-08-24T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,Feature,FALSE,TRUE,,null,2019-03-10T09:20:01.538890Z,TRUE,210,28,Mittlere,2018-09-21T08:48:26Z,2018-09-21T00:00:00.000Z,null,2018-09-03T10:00:27.499425Z,2018-08-31T01:51:17.254964Z,2018-08-31T02:13:20.080867Z,null,,3,18,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/18,done,FALSE,FALSE,FALSE,1,null,1,Go,2021-01-19T23:22:50.705168Z,FALSE,mainnet,2021-01-20T16:13:46.676143Z,10,1,1,diadata-org,"[""eristoddle""]",permissionless,10184,Tage,contest,public,,1024,done,Stellar Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,275.08,2018-08-24T08:48:26Z,https://gitcoin.co/issue/diadata-org/api-golang/18/1024,0.3,3E+17,82.52,413.03,0.3,2018-08-24T08:48:26Z,2018-08-24T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,Feature,FALSE,TRUE,,null,2019-03-10T09:20:05.833178Z,TRUE,210,14,Mittlere,2018-09-07T08:49:41Z,2018-09-07T00:00:00.000Z,null,2018-09-07T13:19:33.624320Z,2018-09-05T01:48:57.783548Z,2018-09-05T19:28:44.185364Z,null,,1,20,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/20,done,FALSE,FALSE,FALSE,1,null,1,Go,2021-01-19T23:22:38.861469Z,FALSE,mainnet,2021-01-20T16:13:47.429475Z,8,1,1,diadata-org,"[""eristoddle""]",permissionless,10185,Tage,contest,public,,1025,done,Tether Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,275.08,2018-08-24T08:49:41Z,https://gitcoin.co/issue/diadata-org/api-golang/20/1025,0.3,3E+17,82.52,413.03,0.3,2018-08-24T08:49:41Z,2018-08-24T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,Feature,FALSE,TRUE,,null,2019-03-10T09:20:10.041455Z,TRUE,207,14,Mittlere,2018-09-07T08:57:07Z,2018-09-07T00:00:00.000Z,null,2018-09-07T19:29:56.818534Z,2018-08-27T11:21:26.873128Z,2018-09-03T06:38:27.150085Z,null,,0,21,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/21,done,FALSE,FALSE,FALSE,1,null,1,Go,2021-01-19T23:22:26.945962Z,FALSE,mainnet,2021-01-20T16:13:48.180438Z,9,2,2,diadata-org,"[""paddymc""]",permissionless,10186,Tage,contest,public,,1026,done,TRON Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,275.08,2018-08-24T08:57:07Z,https://gitcoin.co/issue/diadata-org/api-golang/21/1026,0.3,3E+17,82.52,413.03,0.3,2018-08-24T08:57:07Z,2018-08-24T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,Feature,FALSE,TRUE,,2018-09-03T10:19:58.311794Z,2019-03-10T09:20:14.178552Z,TRUE,206,28,Mittlere,2018-09-21T08:58:27Z,2018-09-21T00:00:00.000Z,null,null,2018-08-30T15:22:00.776608Z,2018-09-02T16:52:45.318358Z,null,,6,22,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/22,cancelled,FALSE,FALSE,FALSE,0,null,0,Go,2021-01-19T23:22:15.150891Z,FALSE,mainnet,2021-01-20T16:13:49.035444Z,9,1,1,diadata-org,[],permissionless,10187,Tage,contest,public,,1027,cancelled,NEO Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,275.08,2018-08-24T08:58:27Z,https://gitcoin.co/issue/diadata-org/api-golang/22/1027,0.3,3E+17,82.52,413.03,0.3,2018-08-24T08:58:27Z,2018-08-24T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,Feature,TRUE,TRUE,,null,2019-03-10T09:20:17.800706Z,TRUE,209,14,Mittlere,2018-09-07T08:59:27Z,2018-09-07T00:00:00.000Z,null,null,null,null,null,,8,23,open,diadata-org,api-golang,https://github.com/diadata-org/api-golang/issues/23,done,FALSE,FALSE,FALSE,0,null,0,Go,2021-01-19T23:22:02.513089Z,FALSE,mainnet,2021-01-20T16:13:50.030314Z,1,0,0,diadata-org,[],permissionless,10188,Tage,contest,public,,1028,done,Monero Circulating Supply Scraper,0x0000000000000000000000000000000000000000,ETH,275.08,2018-08-24T08:59:27Z,https://gitcoin.co/issue/diadata-org/api-golang/23/1028,0.3,3E+17,82.52,413.03,0.3,2018-08-24T08:59:27Z,2018-08-24T00:00:00.000Z,bounties_network
